date,state,district,pincode,bio_age_5_17,bio_age_17_
11-12-2025,Odisha,Jagatsinghpur,754102,3,5
11-12-2025,Odisha,Jagatsinghpur,754108,0,4
11-12-2025,Odisha,Jagatsinghpur,754113,0,2
11-12-2025,Odisha,Jagatsinghpur,754114,1,7
11-12-2025,Odisha,Jagatsinghpur,754135,1,3
11-12-2025,Odisha,Jagatsinghpur,754136,1,4
11-12-2025,Odisha,Jagatsinghpur,754137,0,2
11-12-2025,Odisha,Jagatsinghpur,754138,3,4
11-12-2025,Odisha,Jajpur,754024,0,2
11-12-2025,Odisha,Jajpur,754082,0,2
11-12-2025,Odisha,Jajpur,754205,4,1
11-12-2025,Odisha,Jajpur,754214,0,2
11-12-2025,Odisha,Jajpur,754296,0,2
11-12-2025,Odisha,Jajpur,755003,9,5
11-12-2025,Odisha,Jajpur,755023,4,5
11-12-2025,Odisha,Jharsuguda,768220,2,7
11-12-2025,Odisha,Kalahandi,766011,7,5
11-12-2025,Odisha,Kalahandi,766012,13,8
11-12-2025,Odisha,Kalahandi,766013,5,3
11-12-2025,Odisha,Kalahandi,766026,2,1
11-12-2025,Odisha,Kalahandi,766028,5,1
11-12-2025,Odisha,Kalahandi,766031,1,6
11-12-2025,Odisha,Kandhamal,762010,10,7
11-12-2025,Odisha,Kandhamal,762027,0,1
11-12-2025,Odisha,Kandhamal,762029,5,4
11-12-2025,Odisha,Kandhamal,762101,10,9
11-12-2025,Odisha,Kandhamal,762105,27,2
11-12-2025,Odisha,Kendrapara,754208,11,2
11-12-2025,Odisha,Kendrapara,754212,18,8
11-12-2025,Odisha,Kendrapara,754215,16,9
11-12-2025,Odisha,Kendrapara,754224,15,8
11-12-2025,Odisha,Kendrapara,754240,5,1
11-12-2025,Odisha,Kendrapara,755061,8,7
11-12-2025,Odisha,Jajpur,755019,2,1
11-12-2025,Odisha,Keonjhar,758013,8,7
11-12-2025,Odisha,Keonjhar,758020,1,4
11-12-2025,Odisha,Keonjhar,758021,22,10
11-12-2025,Odisha,Keonjhar,758022,7,6
11-12-2025,Odisha,Keonjhar,758031,18,20
11-12-2025,Odisha,Keonjhar,758034,9,22
11-12-2025,Odisha,Keonjhar,758045,6,4
11-12-2025,Odisha,Keonjhar,758046,7,3
11-12-2025,Odisha,Keonjhar,758052,0,2
11-12-2025,Odisha,Khordha,751010,4,4
11-12-2025,Odisha,Khordha,751012,15,2
11-12-2025,Odisha,Khordha,751017,0,4
11-12-2025,Odisha,Khordha,751024,14,5
11-12-2025,Odisha,Puri,752015,0,1
11-12-2025,Odisha,Khordha,752018,24,5
11-12-2025,Odisha,Khordha,752019,2,1
11-12-2025,Odisha,Khordha,752022,2,2
11-12-2025,Odisha,Khordha,752031,14,11
11-12-2025,Odisha,Khordha,752035,4,3
11-12-2025,Odisha,Khordha,752062,17,1
11-12-2025,Odisha,Khordha,752064,3,3
11-12-2025,Odisha,Khordha,752066,8,4
11-12-2025,Odisha,Khordha,752101,7,8
11-12-2025,Odisha,Puri,752106,1,0
11-12-2025,Odisha,Puri,752114,1,1
11-12-2025,Odisha,Khordha,751007,0,1
11-12-2025,Odisha,Khordha,752018,0,2
11-12-2025,Odisha,Khordha,752023,2,1
11-12-2025,Odisha,Khordha,752027,0,1
11-12-2025,Odisha,Khordha,752035,0,1
11-12-2025,Odisha,Nayagarh,752065,0,1
11-12-2025,Odisha,Koraput,763001,4,0
11-12-2025,Odisha,Koraput,763003,0,4
11-12-2025,Odisha,Koraput,764006,0,1
11-12-2025,Odisha,Koraput,764014,1,2
11-12-2025,Odisha,Koraput,764020,5,2
11-12-2025,Odisha,Koraput,764043,20,17
11-12-2025,Odisha,Koraput,764055,13,8
11-12-2025,Odisha,Koraput,764058,13,4
11-12-2025,Odisha,Koraput,765013,7,3
11-12-2025,Odisha,Malkangiri,764047,1,0
11-12-2025,Odisha,Malkangiri,764086,3,2
11-12-2025,Odisha,Mayurbhanj,757014,3,0
11-12-2025,Odisha,Mayurbhanj,757017,20,1
11-12-2025,Odisha,Mayurbhanj,757019,3,4
11-12-2025,Odisha,Mayurbhanj,757026,5,8
11-12-2025,Odisha,Mayurbhanj,757028,2,3
11-12-2025,Odisha,Mayurbhanj,757030,4,5
11-12-2025,Odisha,Mayurbhanj,757031,5,1
11-12-2025,Odisha,Mayurbhanj,757037,6,5
11-12-2025,Odisha,Mayurbhanj,757047,22,4
11-12-2025,Odisha,Mayurbhanj,757054,2,2
11-12-2025,Odisha,Mayurbhanj,757077,6,1
11-12-2025,Odisha,Mayurbhanj,757085,0,4
11-12-2025,Odisha,Mayurbhanj,757086,9,5
11-12-2025,Odisha,Mayurbhanj,757104,2,2
11-12-2025,Odisha,Nuapada,766107,0,3
11-12-2025,Odisha,Nabarangpur,764059,14,13
11-12-2025,Odisha,Nabarangpur,764073,21,15
11-12-2025,Odisha,Nabarangpur,764077,7,16
11-12-2025,Odisha,Nabarangpur,764085,0,1
11-12-2025,Odisha,Nayagarh,752063,11,8
11-12-2025,Odisha,Nayagarh,752065,0,6
11-12-2025,Odisha,Nayagarh,752069,4,3
11-12-2025,Odisha,Nayagarh,752070,16,9
11-12-2025,Odisha,Nayagarh,752083,3,2
11-12-2025,Odisha,Nayagarh,752085,14,7
11-12-2025,Odisha,Nayagarh,752092,2,0
11-12-2025,Odisha,Nuapada,766111,19,12
11-12-2025,Odisha,Puri,752002,27,23
11-12-2025,Odisha,Puri,752012,33,16
11-12-2025,Odisha,Puri,752013,8,1
11-12-2025,Odisha,Puri,752015,11,6
11-12-2025,Odisha,Khordha,752030,6,2
11-12-2025,Odisha,Puri,752045,7,3
11-12-2025,Odisha,Puri,752104,25,12
11-12-2025,Odisha,Puri,752105,15,5
11-12-2025,Odisha,Puri,752113,1,0
11-12-2025,Odisha,Puri,752114,20,8
11-12-2025,Odisha,Rayagada,765002,5,8
11-12-2025,Odisha,Rayagada,765021,6,2
11-12-2025,Odisha,Rayagada,765024,1,2
11-12-2025,Odisha,Rayagada,765029,4,4
11-12-2025,Odisha,Sambalpur,768002,3,1
11-12-2025,Odisha,Sambalpur,768017,4,3
11-12-2025,Odisha,Sambalpur,768222,5,8
11-12-2025,Odisha,Subarnapur,767016,9,4
11-12-2025,Odisha,Subarnapur,767019,8,12
11-12-2025,Odisha,Sundargarh,769004,1,1
11-12-2025,Odisha,Sundargarh,769013,0,1
11-12-2025,Odisha,Sundargarh,769014,0,1
11-12-2025,Odisha,Sundargarh,770017,1,3
11-12-2025,Odisha,Sundargarh,770018,0,3
11-12-2025,Odisha,Sundargarh,770024,2,1
11-12-2025,Odisha,Sundargarh,770034,0,3
11-12-2025,Odisha,Sundargarh,770039,0,2
11-12-2025,Odisha,Sundargarh,769004,10,4
11-12-2025,Odisha,Sundargarh,769006,2,2
11-12-2025,Odisha,Sundargarh,769015,6,3
11-12-2025,Odisha,Sundargarh,769016,3,2
11-12-2025,Odisha,Sundargarh,770002,4,0
11-12-2025,Odisha,Sundargarh,770011,3,2
11-12-2025,Odisha,Sundargarh,770013,3,1
11-12-2025,Odisha,Sundargarh,770016,3,3
11-12-2025,Odisha,Sundargarh,770017,18,7
11-12-2025,Odisha,Sundargarh,770020,8,2
11-12-2025,Odisha,Sundargarh,770023,3,2
11-12-2025,Odisha,Sundargarh,770024,6,0
11-12-2025,Odisha,Sundargarh,770040,14,5
11-12-2025,Odisha,Sundargarh,770046,1,0
11-12-2025,Odisha,Sundargarh,770048,1,3
11-12-2025,Odisha,Angul,759145,0,1
11-12-2025,Odisha,Balangir,767001,0,4
11-12-2025,Odisha,Balangir,767022,0,1
11-12-2025,Odisha,Balangir,767029,0,3
11-12-2025,Odisha,Balangir,767033,0,4
11-12-2025,Odisha,Balangir,767035,0,3
11-12-2025,Odisha,Balangir,767040,0,2
11-12-2025,Odisha,Balasore,756002,1,1
11-12-2025,Odisha,Balasore,756021,1,0
11-12-2025,Odisha,Balasore,756036,0,3
11-12-2025,Odisha,Bargarh,768030,0,1
11-12-2025,Odisha,Bhadrak,756128,1,1
11-12-2025,Odisha,Bhadrak,756132,0,1
11-12-2025,Odisha,Bhadrak,756171,0,1
11-12-2025,Odisha,Bhadrak,756181,2,2
11-12-2025,Odisha,Cuttack,753009,0,3
11-12-2025,Odisha,Ganjam,760001,1,6
11-12-2025,Odisha,Ganjam,760008,1,1
11-12-2025,Odisha,Ganjam,761002,3,0
11-12-2025,Odisha,Ganjam,761111,0,3
11-12-2025,Odisha,Ganjam,761117,0,1
11-12-2025,Odisha,Jajpur,755008,0,3
11-12-2025,Odisha,Jharsuguda,768201,0,1
11-12-2025,Odisha,Kandhamal,762101,0,1
11-12-2025,Odisha,Khordha,751003,1,3
11-12-2025,Odisha,Khordha,751010,1,1
11-12-2025,Odisha,Khordha,751020,0,1
11-12-2025,Odisha,Puri,752106,0,1
11-12-2025,Odisha,Khordha,754001,1,4
11-12-2025,Odisha,Puri,752012,0,1
11-12-2025,Odisha,Puri,752104,1,0
11-12-2025,Odisha,Puri,752108,1,2
11-12-2025,Odisha,Puri,752109,1,0
11-12-2025,Odisha,Puri,752114,0,1
11-12-2025,Odisha,Rayagada,765001,1,1
11-12-2025,Odisha,Sambalpur,768107,0,1
11-12-2025,Odisha,Sundargarh,769004,0,2
11-12-2025,Odisha,Sundargarh,770032,0,1
11-12-2025,Odisha,Sundargarh,770037,0,1
11-12-2025,Odisha,Angul,759101,2,0
11-12-2025,Odisha,Angul,759119,3,6
11-12-2025,Odisha,Angul,759127,16,13
11-12-2025,Odisha,Angul,759128,11,7
11-12-2025,Odisha,Angul,759141,17,6
11-12-2025,Odisha,Angul,759100,1,1
11-12-2025,Odisha,Angul,759119,1,0
11-12-2025,Odisha,Angul,759143,1,0
11-12-2025,Odisha,Balangir,767022,3,2
11-12-2025,Odisha,Balangir,767029,23,3
11-12-2025,Odisha,Balangir,767040,11,6
11-12-2025,Odisha,Balangir,767041,2,3
11-12-2025,Odisha,Balangir,767067,5,6
11-12-2025,Odisha,Balasore,756023,0,3
11-12-2025,Odisha,Balasore,756027,0,2
11-12-2025,Odisha,Balasore,756028,1,0
11-12-2025,Odisha,Balasore,756029,1,3
11-12-2025,Odisha,Balasore,756034,1,1
11-12-2025,Odisha,Balasore,756037,1,1
11-12-2025,Odisha,Balasore,756047,0,1
11-12-2025,Odisha,Balasore,756083,1,1
11-12-2025,Odisha,Balasore,756126,1,1
11-12-2025,Odisha,Balasore,756002,6,4
11-12-2025,Odisha,Balasore,756003,7,5
11-12-2025,Odisha,Balasore,756020,5,4
11-12-2025,Odisha,Balasore,756028,3,5
11-12-2025,Odisha,Balasore,756034,6,1
11-12-2025,Odisha,Balasore,756035,5,2
11-12-2025,Odisha,Balasore,756037,4,6
11-12-2025,Odisha,Balasore,756040,5,5
11-12-2025,Odisha,Balasore,756041,3,1
11-12-2025,Odisha,Balasore,756046,5,1
11-12-2025,Odisha,Balasore,756059,6,5
11-12-2025,Odisha,Balasore,756084,2,1
11-12-2025,Odisha,Balasore,756182,2,0
11-12-2025,Odisha,Bargarh,768032,11,11
11-12-2025,Odisha,Bargarh,768036,38,22
11-12-2025,Odisha,Bargarh,768037,12,7
11-12-2025,Odisha,Bargarh,768042,8,7
11-12-2025,Odisha,Bargarh,768049,4,3
11-12-2025,Odisha,Bargarh,768115,2,4
11-12-2025,Odisha,Boudh,762017,2,4
11-12-2025,Odisha,Boudh,762030,4,5
11-12-2025,Odisha,Bhadrak,756115,7,3
11-12-2025,Odisha,Bhadrak,756124,3,0
11-12-2025,Odisha,Bhadrak,756132,3,5
11-12-2025,Odisha,Bhadrak,756164,0,3
11-12-2025,Odisha,Bhadrak,756167,0,2
11-12-2025,Odisha,Bhadrak,756171,1,1
11-12-2025,Odisha,Boudh,762013,6,1
11-12-2025,Odisha,Khordha,752103,1,0
11-12-2025,Odisha,Cuttack,753008,4,1
11-12-2025,Odisha,Khordha,754005,2,0
11-12-2025,Odisha,Cuttack,754006,3,2
11-12-2025,Odisha,Cuttack,754021,5,6
11-12-2025,Odisha,Cuttack,754035,5,5
11-12-2025,Odisha,Cuttack,754071,1,0
11-12-2025,Odisha,Jagatsinghpur,754109,3,1
11-12-2025,Odisha,Cuttack,754204,6,3
11-12-2025,Odisha,Kendrapara,754208,2,1
11-12-2025,Odisha,Cuttack,754209,13,7
11-12-2025,Odisha,Deogarh,768108,17,21
11-12-2025,Odisha,Deogarh,768121,2,2
11-12-2025,Odisha,Dhenkanal,759001,17,3
11-12-2025,Odisha,Dhenkanal,759013,14,6
11-12-2025,Odisha,Dhenkanal,759016,12,15
11-12-2025,Odisha,Dhenkanal,759024,3,3
11-12-2025,Odisha,Dhenkanal,759025,8,5
11-12-2025,Odisha,Dhenkanal,759120,24,8
11-12-2025,Odisha,Dhenkanal,759121,17,11
11-12-2025,Odisha,Dhenkanal,759146,4,3
11-12-2025,Odisha,Ganjam,761014,1,0
11-12-2025,Odisha,Gajapati,761015,6,7
11-12-2025,Odisha,Gajapati,761211,5,5
11-12-2025,Odisha,Gajapati,761217,25,10
11-12-2025,Odisha,Ganjam,760006,13,7
11-12-2025,Odisha,Ganjam,760009,8,3
11-12-2025,Odisha,Ganjam,761010,7,10
11-12-2025,Odisha,Ganjam,761011,2,4
11-12-2025,Odisha,Ganjam,761012,10,10
11-12-2025,Odisha,Ganjam,761020,34,3
11-12-2025,Odisha,Ganjam,761027,9,3
11-12-2025,Odisha,Ganjam,761031,2,7
11-12-2025,Odisha,Ganjam,761045,5,0
11-12-2025,Odisha,Ganjam,761100,10,6
11-12-2025,Odisha,Ganjam,761106,38,6
11-12-2025,Odisha,Ganjam,761107,13,7
11-12-2025,Odisha,Ganjam,761115,6,11
11-12-2025,Odisha,Ganjam,761117,12,9
11-12-2025,Odisha,Ganjam,761122,4,2
11-12-2025,Odisha,Ganjam,761124,12,6
11-12-2025,Odisha,Ganjam,761141,2,1
11-12-2025,Odisha,Kendrapara,754250,0,1
11-12-2025,Odisha,Jajpur,755017,6,2
11-12-2025,Odisha,Jajpur,755044,0,1
11-12-2025,Odisha,Jajpur,755050,0,1
11-12-2025,Odisha,Jagatsinghpur,754106,7,6
11-12-2025,Odisha,Jagatsinghpur,754120,3,0
11-12-2025,Odisha,Jagatsinghpur,754139,8,4
11-12-2025,Odisha,Jagatsinghpur,754140,14,5
11-12-2025,Odisha,Jagatsinghpur,754160,6,2
11-12-2025,Odisha,Jagatsinghpur,754103,0,1
11-12-2025,Odisha,Jagatsinghpur,754104,1,2
11-12-2025,Odisha,Jagatsinghpur,754133,0,3
11-12-2025,Odisha,Jagatsinghpur,754141,2,10
11-12-2025,Odisha,Jajpur,755007,5,4
11-12-2025,Odisha,Jajpur,755014,6,4
11-12-2025,Odisha,Jajpur,755015,1,4
11-12-2025,Odisha,Jajpur,755025,10,4
11-12-2025,Odisha,Jajpur,755036,5,3
11-12-2025,Odisha,Keonjhar,758025,1,0
11-12-2025,Odisha,Jharsuguda,768204,4,3
11-12-2025,Odisha,Jharsuguda,768211,27,3
11-12-2025,Odisha,Sambalpur,768212,1,1
11-12-2025,Odisha,Jharsuguda,768215,1,3
11-12-2025,Odisha,Jharsuguda,768218,7,2
11-12-2025,Odisha,Jharsuguda,768219,1,0
11-12-2025,Odisha,Kalahandi,766001,12,14
11-12-2025,Odisha,Kalahandi,766018,15,10
11-12-2025,Odisha,Kalahandi,766019,10,8
11-12-2025,Odisha,Kalahandi,766020,13,2
11-12-2025,Odisha,Kalahandi,766027,3,3
11-12-2025,Odisha,Kalahandi,766029,4,8
11-12-2025,Odisha,Kalahandi,766032,2,2
11-12-2025,Odisha,Kalahandi,766103,8,6
11-12-2025,Odisha,Kandhamal,762012,33,5
11-12-2025,Odisha,Kandhamal,762103,52,6
11-12-2025,Odisha,Kandhamal,762104,29,12
11-12-2025,Odisha,Kandhamal,762110,9,2
11-12-2025,Odisha,Kendrapara,754153,17,5
11-12-2025,Odisha,Kendrapara,754213,5,2
11-12-2025,Odisha,Kendrapara,754219,10,6
11-12-2025,Odisha,Kendrapara,754225,11,9
11-12-2025,Odisha,Kendrapara,754311,0,1
11-12-2025,Odisha,Keonjhar,758016,6,1
11-12-2025,Odisha,Keonjhar,758027,10,10
11-12-2025,Odisha,Keonjhar,758030,8,5
11-12-2025,Odisha,Keonjhar,758032,16,11
11-12-2025,Odisha,Keonjhar,758041,7,3
11-12-2025,Odisha,Khordha,751001,11,4
11-12-2025,Odisha,Khordha,751003,9,9
11-12-2025,Odisha,Khordha,751006,8,3
11-12-2025,Odisha,Khordha,751007,6,4
11-12-2025,Odisha,Khordha,751009,4,0
11-12-2025,Odisha,Khordha,751013,8,1
11-12-2025,Odisha,Khordha,751022,2,1
11-12-2025,Odisha,Khordha,752030,10,2
11-12-2025,Odisha,Khordha,752050,11,8
11-12-2025,Odisha,Khordha,752054,18,7
11-12-2025,Odisha,Khordha,752055,7,4
11-12-2025,Odisha,Khordha,752057,4,1
11-12-2025,Odisha,Nayagarh,752065,3,0
11-12-2025,Odisha,Puri,752104,1,2
11-12-2025,Odisha,Khordha,752115,2,0
11-12-2025,Odisha,Khordha,751003,0,2
11-12-2025,Odisha,Khordha,752050,0,2
11-12-2025,Odisha,Khordha,752055,0,5
11-12-2025,Odisha,Khordha,752061,0,2
11-12-2025,Odisha,Khordha,752062,1,5
11-12-2025,Odisha,Khordha,752066,0,1
11-12-2025,Odisha,Khordha,752100,1,2
11-12-2025,Odisha,Khordha,752102,0,3
11-12-2025,Odisha,Koraput,764001,3,4
11-12-2025,Odisha,Koraput,764021,7,1
11-12-2025,Odisha,Koraput,764037,7,6
11-12-2025,Odisha,Koraput,764039,8,17
11-12-2025,Odisha,Malkangiri,764042,0,1
11-12-2025,Odisha,Koraput,764056,22,22
11-12-2025,Odisha,Mayurbhanj,757002,3,3
11-12-2025,Odisha,Mayurbhanj,757016,5,4
11-12-2025,Odisha,Mayurbhanj,757018,8,5
11-12-2025,Odisha,Mayurbhanj,757032,14,6
11-12-2025,Odisha,Mayurbhanj,757034,23,7
11-12-2025,Odisha,Mayurbhanj,757036,9,4
11-12-2025,Odisha,Mayurbhanj,757038,15,10
11-12-2025,Odisha,Mayurbhanj,757039,4,3
11-12-2025,Odisha,Mayurbhanj,757042,4,5
11-12-2025,Odisha,Mayurbhanj,757050,15,5
11-12-2025,Odisha,Mayurbhanj,757052,6,5
11-12-2025,Odisha,Mayurbhanj,757053,15,6
11-12-2025,Odisha,Mayurbhanj,757081,2,0
11-12-2025,Odisha,Mayurbhanj,757100,4,3
11-12-2025,Odisha,Mayurbhanj,757102,1,0
11-12-2025,Odisha,Nabarangpur,764049,6,5
11-12-2025,Odisha,Nabarangpur,764076,5,16
11-12-2025,Odisha,Nayagarh,752025,5,5
11-12-2025,Odisha,Nayagarh,752068,2,6
11-12-2025,Odisha,Nayagarh,752080,4,8
11-12-2025,Odisha,Nayagarh,752081,4,3
11-12-2025,Odisha,Nayagarh,752082,1,4
11-12-2025,Odisha,Nayagarh,752084,1,3
11-12-2025,Odisha,Puri,752046,3,2
11-12-2025,Odisha,Khordha,752100,2,0
11-12-2025,Odisha,Puri,752109,24,9
11-12-2025,Odisha,Puri,752110,12,11
11-12-2025,Odisha,Puri,752111,12,7
11-12-2025,Odisha,Rayagada,765001,8,9
11-12-2025,Odisha,Rayagada,765016,10,14
11-12-2025,Odisha,Rayagada,765018,1,1
11-12-2025,Odisha,Rayagada,765019,8,7
11-12-2025,Odisha,Rayagada,765020,26,12
11-12-2025,Odisha,Rayagada,765025,19,9
11-12-2025,Odisha,Rayagada,765026,5,11
11-12-2025,Odisha,Sambalpur,768105,6,7
11-12-2025,Odisha,Sambalpur,768106,30,11
11-12-2025,Odisha,Sambalpur,768212,14,16
11-12-2025,Odisha,Sambalpur,768221,5,8
11-12-2025,Odisha,Subarnapur,767018,19,11
11-12-2025,Odisha,Subarnapur,767018,0,6
11-12-2025,Odisha,Subarnapur,767045,0,3
11-12-2025,Odisha,Sundargarh,769002,0,1
11-12-2025,Odisha,Sundargarh,769003,1,3
11-12-2025,Odisha,Sundargarh,769005,0,1
11-12-2025,Odisha,Sundargarh,769006,0,2
11-12-2025,Odisha,Sundargarh,769007,0,1
11-12-2025,Odisha,Sundargarh,769016,0,2
11-12-2025,Odisha,Sundargarh,769042,0,2
11-12-2025,Odisha,Sundargarh,770021,0,2
11-12-2025,Odisha,Sundargarh,770033,0,2
11-12-2025,Odisha,Sundargarh,769005,0,2
11-12-2025,Odisha,Sundargarh,769007,2,3
11-12-2025,Odisha,Sundargarh,769009,1,1
11-12-2025,Odisha,Sundargarh,769012,6,5
11-12-2025,Odisha,Sundargarh,769013,4,2
11-12-2025,Odisha,Sundargarh,769043,0,5
11-12-2025,Odisha,Sundargarh,770001,5,2
11-12-2025,Odisha,Sundargarh,770012,4,5
11-12-2025,Odisha,Sundargarh,770015,5,7
11-12-2025,Odisha,Sundargarh,770021,3,0
11-12-2025,Odisha,Sundargarh,770034,0,1
11-12-2025,Odisha,Sundargarh,770042,1,1
11-12-2025,Odisha,Sundargarh,770044,6,4
11-12-2025,Odisha,Sundargarh,770052,1,0
11-12-2025,Odisha,Sundargarh,770076,1,1
11-12-2025,Odisha,Jajpur,755015,0,1
11-12-2025,Odisha,Balasore,756001,0,5
11-12-2025,Odisha,Balasore,756030,0,1
11-12-2025,Odisha,Balasore,756045,2,1
11-12-2025,Odisha,Balasore,756049,2,0
11-12-2025,Odisha,Bhadrak,756100,3,8
11-12-2025,Odisha,Bhadrak,756112,1,1
11-12-2025,Odisha,Bhadrak,756124,0,1
11-12-2025,Odisha,Cuttack,753001,3,7
11-12-2025,Odisha,Cuttack,753004,0,3
11-12-2025,Odisha,Dhenkanal,759027,1,1
11-12-2025,Odisha,Ganjam,760009,1,0
11-12-2025,Odisha,Ganjam,761020,2,6
11-12-2025,Odisha,Kandhamal,762104,2,0
11-12-2025,Odisha,Khordha,751009,2,2
11-12-2025,Odisha,Khordha,751015,2,0
11-12-2025,Odisha,Khordha,751019,0,4
11-12-2025,Odisha,Khordha,752031,1,0
11-12-2025,Odisha,Khordha,752066,0,1
11-12-2025,Odisha,Koraput,764057,0,3
11-12-2025,Odisha,Nayagarh,752090,0,1
11-12-2025,Odisha,Puri,752014,0,2
11-12-2025,Odisha,Puri,752105,0,1
11-12-2025,Odisha,Puri,752116,3,1
11-12-2025,Odisha,Sundargarh,769014,0,3
11-12-2025,Odisha,Sundargarh,770019,0,1
12-12-2025,Odisha,Angul,759119,0,2
12-12-2025,Odisha,Angul,759100,15,6
12-12-2025,Odisha,Angul,759118,5,2
12-12-2025,Odisha,Angul,759123,7,2
12-12-2025,Odisha,Angul,759127,10,14
12-12-2025,Odisha,Angul,759141,10,6
12-12-2025,Odisha,Dhenkanal,759146,1,0
12-12-2025,Odisha,Dhenkanal,759022,0,1
12-12-2025,Odisha,Angul,759123,0,1
12-12-2025,Odisha,Angul,759143,0,1
12-12-2025,Odisha,Balangir,767033,39,8
12-12-2025,Odisha,Balangir,767039,20,8
12-12-2025,Odisha,Balangir,767040,15,7
12-12-2025,Odisha,Balangir,767061,5,4
12-12-2025,Odisha,Balasore,756001,1,0
12-12-2025,Odisha,Balasore,756022,0,1
12-12-2025,Odisha,Balasore,756023,0,3
12-12-2025,Odisha,Balasore,756030,0,2
12-12-2025,Odisha,Balasore,756032,1,0
12-12-2025,Odisha,Balasore,756040,1,3
12-12-2025,Odisha,Balasore,756055,0,1
12-12-2025,Odisha,Bhadrak,756115,0,1
12-12-2025,Odisha,Bhadrak,756123,0,1
12-12-2025,Odisha,Balasore,756026,5,5
12-12-2025,Odisha,Balasore,756037,5,1
12-12-2025,Odisha,Balasore,756040,7,5
12-12-2025,Odisha,Balasore,756042,7,2
12-12-2025,Odisha,Balasore,756049,36,2
12-12-2025,Odisha,Balasore,756056,25,6
12-12-2025,Odisha,Balasore,756085,6,2
12-12-2025,Odisha,Balasore,756086,1,0
12-12-2025,Odisha,Bargarh,768034,13,7
12-12-2025,Odisha,Bargarh,768040,5,9
12-12-2025,Odisha,Bargarh,768045,1,5
12-12-2025,Odisha,Bargarh,768052,6,4
12-12-2025,Odisha,Bargarh,768104,10,4
12-12-2025,Odisha,Bargarh,768111,1,2
12-12-2025,Odisha,Jajpur,755006,0,1
12-12-2025,Odisha,Bhadrak,756114,14,7
12-12-2025,Odisha,Bhadrak,756119,12,9
12-12-2025,Odisha,Bhadrak,756123,6,3
12-12-2025,Odisha,Bhadrak,756133,4,7
12-12-2025,Odisha,Bhadrak,756137,7,3
12-12-2025,Odisha,Bhadrak,756138,1,1
12-12-2025,Odisha,Bhadrak,756167,2,0
12-12-2025,Odisha,Boudh,762013,3,5
12-12-2025,Odisha,Boudh,762015,14,6
12-12-2025,Odisha,Boudh,762024,6,4
12-12-2025,Odisha,Cuttack,753001,25,15
12-12-2025,Odisha,Cuttack,753002,1,1
12-12-2025,Odisha,Cuttack,753003,6,3
12-12-2025,Odisha,Cuttack,753007,0,1
12-12-2025,Odisha,Cuttack,754003,9,6
12-12-2025,Odisha,Cuttack,754004,5,6
12-12-2025,Odisha,Khordha,754005,2,1
12-12-2025,Odisha,Cuttack,754008,14,9
12-12-2025,Odisha,Cuttack,754018,7,2
12-12-2025,Odisha,Cuttack,754025,4,4
12-12-2025,Odisha,Jagatsinghpur,754132,0,2
12-12-2025,Odisha,Cuttack,754221,6,9
12-12-2025,Odisha,Cuttack,754295,4,0
12-12-2025,Odisha,Dhenkanal,759016,39,25
12-12-2025,Odisha,Dhenkanal,759023,12,1
12-12-2025,Odisha,Dhenkanal,759026,14,6
12-12-2025,Odisha,Dhenkanal,759121,9,18
12-12-2025,Odisha,Gajapati,761200,4,3
12-12-2025,Odisha,Gajapati,761206,21,3
12-12-2025,Odisha,Gajapati,761212,5,9
12-12-2025,Odisha,Ganjam,760007,1,2
12-12-2025,Odisha,Ganjam,761002,5,2
12-12-2025,Odisha,Ganjam,761006,1,2
12-12-2025,Odisha,Ganjam,761011,6,6
12-12-2025,Odisha,Ganjam,761014,7,5
12-12-2025,Odisha,Ganjam,761027,4,8
12-12-2025,Odisha,Ganjam,761028,5,4
12-12-2025,Odisha,Ganjam,761103,7,6
12-12-2025,Odisha,Ganjam,761111,12,9
12-12-2025,Odisha,Ganjam,761121,32,8
12-12-2025,Odisha,Ganjam,761122,3,3
12-12-2025,Odisha,Ganjam,761126,5,2
12-12-2025,Odisha,Ganjam,761133,1,2
12-12-2025,Odisha,Ganjam,761143,3,4
12-12-2025,Odisha,Ganjam,761144,7,2
12-12-2025,Odisha,Jajpur,754205,5,3
12-12-2025,Odisha,Kendrapara,754250,0,2
12-12-2025,Odisha,Jajpur,754292,4,2
12-12-2025,Odisha,Jajpur,755001,0,2
12-12-2025,Odisha,Jajpur,755003,2,1
12-12-2025,Odisha,Jajpur,755004,1,1
12-12-2025,Odisha,Jajpur,755007,14,4
12-12-2025,Odisha,Jajpur,755015,4,1
12-12-2025,Odisha,Jajpur,755016,4,1
12-12-2025,Odisha,Jajpur,755018,7,0
12-12-2025,Odisha,Jajpur,755044,1,0
12-12-2025,Odisha,Jagatsinghpur,754109,4,2
12-12-2025,Odisha,Jagatsinghpur,754110,8,3
12-12-2025,Odisha,Kendrapara,754134,3,0
12-12-2025,Odisha,Jagatsinghpur,754139,4,1
12-12-2025,Odisha,Jagatsinghpur,754162,1,1
12-12-2025,Odisha,Jagatsinghpur,754104,2,6
12-12-2025,Odisha,Jagatsinghpur,754106,1,6
12-12-2025,Odisha,Jagatsinghpur,754107,0,2
12-12-2025,Odisha,Jagatsinghpur,754110,0,5
12-12-2025,Odisha,Jagatsinghpur,754136,0,2
12-12-2025,Odisha,Jagatsinghpur,754138,0,6
12-12-2025,Odisha,Jagatsinghpur,754142,0,2
